,year,category,total_hiv_diag_N,total_hiv_diag_per,without_aids_N,without_aids_per,concurrent_aids_N,concurrent_aids_per,aids_N,plwha_N,death_N,borough,sex,sex_cat,race_cat,borough_cat,age_cat,risk_cat
729,2013,TOTAL,12,100,7,58.3,5,41.7,10,786,23,Staten Island,Female,All,All,All,All,All
730,2013,Black,5,41.7,3,42.9,2,40,5,364,10,Staten Island,Female,All,Black,All,All,All
731,2013,Latino/Hispanic,4,33.3,3,42.9,1,20,1,232,10,Staten Island,Female,All,Latino/Hispanic,All,All,All
732,2013,White,3,25,1,14.3,2,40,4,182,3,Staten Island,Female,All,White,All,All,All
733,2013,Asian/Pacific Islander,0,0,0,0,0,0,0,3,0,Staten Island,Female,All,Asian/Pacific Islander,All,All,All
734,2013,Unknown race,0,0,0,0,0,0,0,5,0,Staten Island,Female,All,Unknown race,All,All,All
735,2013,0-12,0,0,0,0,0,0,0,3,0,Staten Island,Female,All,All,All,0-12,All
736,2013,13-19,2,16.7,2,28.6,0,0,0,13,0,Staten Island,Female,All,All,All,13-19,All
737,2013,20-29,2,16.7,2,28.6,0,0,1,46,1,Staten Island,Female,All,All,All,20-29,All
738,2013,30-39,4,33.3,2,28.6,2,40,3,104,0,Staten Island,Female,All,All,All,30-39,All
739,2013,40-49,3,25,1,14.3,2,40,3,232,10,Staten Island,Female,All,All,All,40-49,All
740,2013,50-59,1,8.3,0,0,1,20,3,286,6,Staten Island,Female,All,All,All,50-59,All
741,2013,60+,0,0,0,0,0,0,0,102,6,Staten Island,Female,All,All,All,60+,All
742,2013,Injection drug use history (IDU),2,16.7,1,14.3,1,20,2,145,8,Staten Island,Female,All,All,All,All,Injection drug use history (IDU)
743,2013,Heterosexual contact,5,41.7,4,57.1,1,20,3,425,8,Staten Island,Female,All,All,All,All,Heterosexual contact
744,2013,Transgender people with sexual contact,0,0,0,0,0,0,0,16,0,Staten Island,Female,All,All,All,All,Transgender people with sexual contact
745,2013,Perinatal,0,0,0,0,0,0,0,33,0,Staten Island,Female,All,All,All,All,Perinatal
746,2013,Other risk,0,0,0,0,0,0,0,6,0,Staten Island,Female,All,All,All,All,Other risk
747,2013,Unknown risk,5,41.7,2,28.6,3,60,5,161,7,Staten Island,Female,All,All,All,All,Unknown risk
748,2014,TOTAL,2704,100,2239,82.8,465,17.2,1546,123605,1803,All,All,All,All,All,All,All
749,2014,Male,2125,78.6,1777,79.4,348,74.8,"1,092",88591,"1,254",All,All,Male,All,All,All,All
750,2014,Female,514,19,402,18,112,24.1,424,33342,535,All,All,Female,All,All,All,All
751,2014,Transgender,65,2.4,60,2.7,5,1.1,30,1672,14,All,All,Transgender,All,All,All,All
752,2014,Black,1157,42.8,943,42.1,214,46,781,54322,895,All,All,All,Black,All,All,All
753,2014,Latino/Hispanic,898,33.2,746,33.3,152,32.7,488,40338,600,All,All,All,Latino/Hispanic,All,All,All
754,2014,White,495,18.3,419,18.7,76,16.3,207,25511,286,All,All,All,White,All,All,All
755,2014,Asian/Pacific Islander,120,4.4,102,4.6,18,3.9,47,2514,16,All,All,All,Asian/Pacific Islander,All,All,All
756,2014,Native American,8,0.3,8,0.4,0,0,4,297,3,All,All,All,Native American,All,All,All
757,2014,Multiracial,26,1,21,0.9,5,1.1,19,295,3,All,All,All,Multiracial,All,All,All
758,2014,Unknown race,0,0,0,0,0,0,0,328,0,All,All,All,Unknown race,All,All,All
759,2014,0-12,6,0.2,6,0.3,0,0,2,160,0,All,All,All,All,All,0-12,All
760,2014,13-19,105,3.9,102,4.6,3,0.6,19,873,0,All,All,All,All,All,13-19,All
761,2014,20-29,933,34.5,854,38.1,79,17,281,11050,45,All,All,All,All,All,20-29,All
762,2014,30-39,712,26.3,593,26.5,119,25.6,365,18569,116,All,All,All,All,All,30-39,All
763,2014,40-49,493,18.2,372,16.6,121,26,417,31865,321,All,All,All,All,All,40-49,All
764,2014,50-59,312,11.5,216,9.6,96,20.6,328,39006,679,All,All,All,All,All,50-59,All
765,2014,60+,143,5.3,96,4.3,47,10.1,134,22082,642,All,All,All,All,All,60+,All
766,2014,Bronx,492,18.2,405,18.1,87,18.7,331,28176,495,All,All,All,All,Bronx,All,All
767,2014,Brooklyn,721,26.7,573,25.6,148,31.8,386,28811,421,All,All,All,All,Brooklyn,All,All
768,2014,Manhattan,614,22.7,508,22.7,106,22.8,281,31471,314,All,All,All,All,Manhattan,All,All
769,2014,Queens,449,16.6,374,16.7,75,16.1,188,17443,165,All,All,All,All,Queens,All,All
770,2014,Staten Island,57,2.1,43,1.9,14,3,41,2277,58,All,All,All,All,Staten Island,All,All
771,2014,Outside NYC,301,11.1,266,11.9,35,7.5,285,13135,84,All,All,All,All,Outside NYC,All,All
772,2014,Unknown borough,70,2.6,70,3.1,0,0,34,2292,266,All,All,All,All,Unknown borough,All,All
773,2014,Male who have sex with men (MSM),1602,59.2,1384,61.8,218,46.9,644,48473,382,All,All,All,All,All,All,Male who have sex with men (MSM)
774,2014,Injection drug use history (IDU),57,2.1,45,2,12,2.6,103,16552,520,All,All,All,All,All,All,Injection drug use history (IDU)
775,2014,MSM-IDU,44,1.6,40,1.8,4,0.9,27,3213,61,All,All,All,All,All,All,MSM-IDU
776,2014,Heterosexual contact,502,18.6,382,17.1,120,25.8,381,24451,355,All,All,All,All,All,All,Heterosexual contact
777,2014,Transgender people with sexual contact,57,2.1,53,2.4,4,0.9,25,1391,11,All,All,All,All,All,All,Transgender people with sexual contact
778,2014,Perinatal,6,0.2,6,0.3,0,0,21,2597,17,All,All,All,All,All,All,Perinatal
779,2014,Other risk,0,0,0,0,0,0,0,203,6,All,All,All,All,All,All,Other risk
780,2014,TOTAL,344,100,282,82,62,18,203,17172,324,Bronx,Male,All,All,All,All,All
781,2014,Black,156,45.3,130,46.1,26,41.9,89,7621,146,Bronx,Male,All,Black,All,All,All
782,2014,Latino/Hispanic,165,48,136,48.2,29,46.8,94,8417,159,Bronx,Male,All,Latino/Hispanic,All,All,All
783,2014,White,19,5.5,13,4.6,6,9.7,15,921,16,Bronx,Male,All,White,All,All,All
784,2014,Asian/Pacific Islander,2,0.6,2,0.7,0,0,2,126,2,Bronx,Male,All,Asian/Pacific Islander,All,All,All
785,2014,Native American,0,0,0,0,0,0,0,36,0,Bronx,Male,All,Native American,All,All,All
786,2014,Multiracial,2,0.6,1,0.4,1,1.6,3,29,1,Bronx,Male,All,Multiracial,All,All,All
787,2014,Unknown race,0,0,0,0,0,0,0,22,0,Bronx,Male,All,Unknown race,All,All,All
788,2014,0-12,3,0.9,3,1.1,0,0,0,24,0,Bronx,Male,All,All,All,0-12,All
789,2014,13-19,16,4.7,16,5.7,0,0,4,122,0,Bronx,Male,All,All,All,13-19,All
790,2014,20-29,134,39,123,43.6,11,17.7,37,1817,5,Bronx,Male,All,All,All,20-29,All
791,2014,30-39,69,20.1,54,19.1,15,24.2,46,2363,17,Bronx,Male,All,All,All,30-39,All
792,2014,40-49,56,16.3,38,13.5,18,29,54,4150,57,Bronx,Male,All,All,All,40-49,All
793,2014,50-59,47,13.7,34,12.1,13,21,47,5547,117,Bronx,Male,All,All,All,50-59,All
794,2014,60+,19,5.5,14,5,5,8.1,15,3149,128,Bronx,Male,All,All,All,60+,All
795,2014,Male who have sex with men (MSM),213,61.9,186,66,27,43.5,81,6285,56,Bronx,Male,All,All,All,All,Male who have sex with men (MSM)
796,2014,Injection drug use history (IDU),7,2,7,2.5,0,0,15,3412,128,Bronx,Male,All,All,All,All,Injection drug use history (IDU)
797,2014,MSM-IDU,2,0.6,2,0.7,0,0,5,787,16,Bronx,Male,All,All,All,All,MSM-IDU
798,2014,Heterosexual contact,29,8.4,18,6.4,11,17.7,25,1656,29,Bronx,Male,All,All,All,All,Heterosexual contact
799,2014,Transgender people with sexual contact,1,0.3,1,0.4,0,0,0,8,0,Bronx,Male,All,All,All,All,Transgender people with sexual contact
800,2014,Perinatal,3,0.9,3,1.1,0,0,6,420,2,Bronx,Male,All,All,All,All,Perinatal
801,2014,Other risk,0,0,0,0,0,0,0,20,1,Bronx,Male,All,All,All,All,Other risk
802,2014,Unknown risk,89,25.9,65,23,24,38.7,71,4584,92,Bronx,Male,All,All,All,All,Unknown risk
803,2014,TOTAL,148,100,123,83.1,25,16.9,128,11004,171,Bronx,Female,All,All,All,All,All
804,2014,Black,81,54.7,69,56.1,12,48,67,5615,96,Bronx,Female,All,Black,All,All,All
805,2014,Latino/Hispanic,62,41.9,49,39.8,13,52,59,4945,71,Bronx,Female,All,Latino/Hispanic,All,All,All
806,2014,White,5,3.4,5,4.1,0,0,2,346,4,Bronx,Female,All,White,All,All,All
807,2014,Asian/Pacific Islander,0,0,0,0,0,0,0,43,0,Bronx,Female,All,Asian/Pacific Islander,All,All,All
808,2014,Native American,0,0,0,0,0,0,0,24,0,Bronx,Female,All,Native American,All,All,All
809,2014,Multiracial,0,0,0,0,0,0,0,14,0,Bronx,Female,All,Multiracial,All,All,All
810,2014,Unknown race,0,0,0,0,0,0,0,17,0,Bronx,Female,All,Unknown race,All,All,All
811,2014,0-12,2,1.4,2,1.6,0,0,0,27,0,Bronx,Female,All,All,All,0-12,All
812,2014,13-19,3,2,3,2.4,0,0,0,128,0,Bronx,Female,All,All,All,13-19,All
813,2014,20-29,31,20.9,27,22,4,16,16,821,5,Bronx,Female,All,All,All,20-29,All
814,2014,30-39,41,27.7,35,28.5,6,24,28,1628,15,Bronx,Female,All,All,All,30-39,All
815,2014,40-49,31,20.9,25,20.3,6,24,41,3088,29,Bronx,Female,All,All,All,40-49,All
816,2014,50-59,24,16.2,18,14.6,6,24,29,3619,83,Bronx,Female,All,All,All,50-59,All
817,2014,60+,16,10.8,13,10.6,3,12,14,1693,39,Bronx,Female,All,All,All,60+,All
818,2014,Injection drug use history (IDU),10,6.8,10,8.1,0,0,21,2028,61,Bronx,Female,All,All,All,All,Injection drug use history (IDU)
819,2014,Heterosexual contact,118,79.7,94,76.4,24,96,88,5677,68,Bronx,Female,All,All,All,All,Heterosexual contact
820,2014,Transgender people with sexual contact,7,4.7,7,5.7,0,0,4,368,4,Bronx,Female,All,All,All,All,Transgender people with sexual contact
821,2014,Perinatal,2,1.4,2,1.6,0,0,0,425,3,Bronx,Female,All,All,All,All,Perinatal
822,2014,Other risk,0,0,0,0,0,0,0,20,0,Bronx,Female,All,All,All,All,Other risk
823,2014,Unknown risk,11,7.4,10,8.1,1,4,15,2486,35,Bronx,Female,All,All,All,All,Unknown risk
824,2014,TOTAL,534,100,432,80.9,102,19.1,262,18862,278,Brooklyn,Male,All,All,All,All,All
825,2014,Black,301,56.4,246,56.9,55,53.9,153,10689,171,Brooklyn,Male,All,Black,All,All,All
826,2014,Latino/Hispanic,110,20.6,84,19.4,26,25.5,63,4698,76,Brooklyn,Male,All,Latino/Hispanic,All,All,All
827,2014,White,94,17.6,77,17.8,17,16.7,34,3034,26,Brooklyn,Male,All,White,All,All,All
828,2014,Asian/Pacific Islander,24,4.5,21,4.9,3,2.9,8,342,4,Brooklyn,Male,All,Asian/Pacific Islander,All,All,All
829,2014,Native American,1,0.2,1,0.2,0,0,2,49,0,Brooklyn,Male,All,Native American,All,All,All
830,2014,Multiracial,4,0.7,3,0.7,1,1,2,26,1,Brooklyn,Male,All,Multiracial,All,All,All
831,2014,Unknown race,0,0,0,0,0,0,0,24,0,Brooklyn,Male,All,Unknown race,All,All,All
832,2014,0-12,1,0.2,1,0.2,0,0,1,16,0,Brooklyn,Male,All,All,All,0-12,All
833,2014,13-19,26,4.9,24,5.6,2,2,5,135,0,Brooklyn,Male,All,All,All,13-19,All
834,2014,20-29,194,36.3,177,41,17,16.7,48,1958,6,Brooklyn,Male,All,All,All,20-29,All
835,2014,30-39,135,25.3,116,26.9,19,18.6,48,3096,7,Brooklyn,Male,All,All,All,30-39,All
836,2014,40-49,93,17.4,64,14.8,29,28.4,75,4639,53,Brooklyn,Male,All,All,All,40-49,All
837,2014,50-59,57,10.7,35,8.1,22,21.6,60,5586,113,Brooklyn,Male,All,All,All,50-59,All
838,2014,60+,28,5.2,15,3.5,13,12.7,25,3432,99,Brooklyn,Male,All,All,All,60+,All
839,2014,Male who have sex with men (MSM),368,68.9,311,72,57,55.9,142,9111,65,Brooklyn,Male,All,All,All,All,Male who have sex with men (MSM)
840,2014,Injection drug use history (IDU),12,2.2,8,1.9,4,3.9,15,2486,80,Brooklyn,Male,All,All,All,All,Injection drug use history (IDU)
841,2014,MSM-IDU,12,2.2,10,2.3,2,2,8,647,16,Brooklyn,Male,All,All,All,All,MSM-IDU
842,2014,Heterosexual contact,35,6.6,24,5.6,11,10.8,26,1623,28,Brooklyn,Male,All,All,All,All,Heterosexual contact
843,2014,Transgender people with sexual contact,0,0,0,0,0,0,0,3,0,Brooklyn,Male,All,All,All,All,Transgender people with sexual contact
844,2014,Perinatal,1,0.2,1,0.2,0,0,1,329,1,Brooklyn,Male,All,All,All,All,Perinatal
845,2014,Other risk,0,0,0,0,0,0,0,21,1,Brooklyn,Male,All,All,All,All,Other risk
846,2014,Unknown risk,106,19.9,78,18.1,28,27.5,70,4642,87,Brooklyn,Male,All,All,All,All,Unknown risk
847,2014,TOTAL,187,100,141,75.4,46,24.6,124,9949,143,Brooklyn,Female,All,All,All,All,All
848,2014,Black,139,74.3,105,74.5,34,73.9,94,6926,105,Brooklyn,Female,All,Black,All,All,All
849,2014,Latino/Hispanic,37,19.8,31,22,6,13,20,2326,32,Brooklyn,Female,All,Latino/Hispanic,All,All,All
850,2014,White,7,3.7,2,1.4,5,10.9,6,537,5,Brooklyn,Female,All,White,All,All,All
851,2014,Asian/Pacific Islander,3,1.6,2,1.4,1,2.2,3,97,0,Brooklyn,Female,All,Asian/Pacific Islander,All,All,All
852,2014,Native American,0,0,0,0,0,0,1,29,1,Brooklyn,Female,All,Native American,All,All,All
853,2014,Multiracial,1,0.5,1,0.7,0,0,0,13,0,Brooklyn,Female,All,Multiracial,All,All,All
854,2014,Unknown race,0,0,0,0,0,0,0,21,0,Brooklyn,Female,All,Unknown race,All,All,All
855,2014,0-12,0,0,0,0,0,0,0,21,0,Brooklyn,Female,All,All,All,0-12,All
856,2014,13-19,12,6.4,12,8.5,0,0,2,121,0,Brooklyn,Female,All,All,All,13-19,All
857,2014,20-29,43,23,40,28.4,3,6.5,15,668,4,Brooklyn,Female,All,All,All,20-29,All
858,2014,30-39,49,26.2,35,24.8,14,30.4,31,1441,13,Brooklyn,Female,All,All,All,30-39,All
859,2014,40-49,37,19.8,31,22,6,13,31,2688,29,Brooklyn,Female,All,All,All,40-49,All
860,2014,50-59,31,16.6,15,10.6,16,34.8,30,3251,53,Brooklyn,Female,All,All,All,50-59,All
861,2014,60+,15,8,8,5.7,7,15.2,15,1759,44,Brooklyn,Female,All,All,All,60+,All
862,2014,Injection drug use history (IDU),11,5.9,11,7.8,0,0,7,1477,38,Brooklyn,Female,All,All,All,All,Injection drug use history (IDU)
863,2014,Heterosexual contact,130,69.5,95,67.4,35,76.1,81,5420,68,Brooklyn,Female,All,All,All,All,Heterosexual contact
864,2014,Transgender people with sexual contact,9,4.8,8,5.7,1,2.2,7,287,1,Brooklyn,Female,All,All,All,All,Transgender people with sexual contact
865,2014,Perinatal,0,0,0,0,0,0,3,354,3,Brooklyn,Female,All,All,All,All,Perinatal
866,2014,Other risk,0,0,0,0,0,0,0,25,0,Brooklyn,Female,All,All,All,All,Other risk
867,2014,Unknown risk,37,19.8,27,19.1,10,21.7,26,2386,33,Brooklyn,Female,All,All,All,All,Unknown risk
868,2014,TOTAL,530,100,445,84,85,16,220,26242,239,Manhattan,Male,All,All,All,All,All
869,2014,Black,131,24.7,100,22.5,31,36.5,77,6933,99,Manhattan,Male,All,Black,All,All,All
870,2014,Latino/Hispanic,161,30.4,134,30.1,27,31.8,68,7162,66,Manhattan,Male,All,Latino/Hispanic,All,All,All
871,2014,White,198,37.4,175,39.3,23,27.1,63,11226,70,Manhattan,Male,All,White,All,All,All
872,2014,Asian/Pacific Islander,31,5.8,28,6.3,3,3.5,8,665,2,Manhattan,Male,All,Asian/Pacific Islander,All,All,All
873,2014,Native American,2,0.4,2,0.4,0,0,0,51,1,Manhattan,Male,All,Native American,All,All,All
874,2014,Multiracial,7,1.3,6,1.3,1,1.2,4,60,1,Manhattan,Male,All,Multiracial,All,All,All
875,2014,Unknown race,0,0,0,0,0,0,0,145,0,Manhattan,Male,All,Unknown race,All,All,All
876,2014,0-12,0,0,0,0,0,0,0,11,0,Manhattan,Male,All,All,All,0-12,All
877,2014,13-19,6,1.1,6,1.3,0,0,0,46,0,Manhattan,Male,All,All,All,13-19,All
878,2014,20-29,188,35.5,167,37.5,21,24.7,36,1631,4,Manhattan,Male,All,All,All,20-29,All
879,2014,30-39,145,27.4,124,27.9,21,24.7,54,3778,18,Manhattan,Male,All,All,All,30-39,All
880,2014,40-49,111,20.9,87,19.6,24,28.2,57,6884,37,Manhattan,Male,All,All,All,40-49,All
881,2014,50-59,56,10.6,44,9.9,12,14.1,54,8436,75,Manhattan,Male,All,All,All,50-59,All
882,2014,60+,24,4.5,17,3.8,7,8.2,19,5456,105,Manhattan,Male,All,All,All,60+,All
883,2014,Male who have sex with men (MSM),443,83.6,378,84.9,65,76.5,155,17714,89,Manhattan,Male,All,All,All,All,Male who have sex with men (MSM)
884,2014,Injection drug use history (IDU),3,0.6,1,0.2,2,2.4,8,2253,60,Manhattan,Male,All,All,All,All,Injection drug use history (IDU)
885,2014,MSM-IDU,16,3,15,3.4,1,1.2,4,878,12,Manhattan,Male,All,All,All,All,MSM-IDU
886,2014,Heterosexual contact,12,2.3,8,1.8,4,4.7,15,980,18,Manhattan,Male,All,All,All,All,Heterosexual contact
887,2014,Transgender people with sexual contact,0,0,0,0,0,0,0,1,0,Manhattan,Male,All,All,All,All,Transgender people with sexual contact
888,2014,Perinatal,0,0,0,0,0,0,0,172,1,Manhattan,Male,All,All,All,All,Perinatal
889,2014,Other risk,0,0,0,0,0,0,0,17,0,Manhattan,Male,All,All,All,All,Other risk
890,2014,Unknown risk,56,10.6,43,9.7,13,15.3,38,4227,59,Manhattan,Male,All,All,All,All,Unknown risk
891,2014,TOTAL,84,100,63,75,21,25,61,5229,75,Manhattan,Female,All,All,All,All,All
892,2014,Black,53,63.1,37,58.7,16,76.2,37,2838,38,Manhattan,Female,All,Black,All,All,All
893,2014,Latino/Hispanic,25,29.8,21,33.3,4,19,18,1758,27,Manhattan,Female,All,Latino/Hispanic,All,All,All
894,2014,White,4,4.8,3,4.8,1,4.8,5,527,9,Manhattan,Female,All,White,All,All,All
895,2014,Asian/Pacific Islander,1,1.2,1,1.6,0,0,1,64,1,Manhattan,Female,All,Asian/Pacific Islander,All,All,All
896,2014,Native American,1,1.2,1,1.6,0,0,0,12,0,Manhattan,Female,All,Native American,All,All,All
897,2014,Multiracial,0,0,0,0,0,0,0,12,0,Manhattan,Female,All,Multiracial,All,All,All
898,2014,Unknown race,0,0,0,0,0,0,0,18,0,Manhattan,Female,All,Unknown race,All,All,All
899,2014,0-12,0,0,0,0,0,0,0,12,0,Manhattan,Female,All,All,All,0-12,All
900,2014,13-19,4,4.8,3,4.8,1,4.8,1,51,0,Manhattan,Female,All,All,All,13-19,All
901,2014,20-29,25,29.8,23,36.5,2,9.5,6,357,0,Manhattan,Female,All,All,All,20-29,All
902,2014,30-39,16,19,9,14.3,7,33.3,15,588,2,Manhattan,Female,All,All,All,30-39,All
903,2014,40-49,23,27.4,18,28.6,5,23.8,17,1345,13,Manhattan,Female,All,All,All,40-49,All
904,2014,50-59,12,14.3,8,12.7,4,19,15,1791,27,Manhattan,Female,All,All,All,50-59,All
905,2014,60+,4,4.8,2,3.2,2,9.5,7,1085,33,Manhattan,Female,All,All,All,60+,All
906,2014,Injection drug use history (IDU),4,4.8,3,4.8,1,4.8,7,1044,30,Manhattan,Female,All,All,All,All,Injection drug use history (IDU)
907,2014,Heterosexual contact,50,59.5,37,58.7,13,61.9,38,2432,29,Manhattan,Female,All,All,All,All,Heterosexual contact
908,2014,Transgender people with sexual contact,17,20.2,15,23.8,2,9.5,5,245,3,Manhattan,Female,All,All,All,All,Transgender people with sexual contact
909,2014,Perinatal,0,0,0,0,0,0,1,192,0,Manhattan,Female,All,All,All,All,Perinatal
910,2014,Other risk,0,0,0,0,0,0,0,16,0,Manhattan,Female,All,All,All,All,Other risk
911,2014,Unknown risk,13,15.5,8,12.7,5,23.8,10,1300,13,Manhattan,Female,All,All,All,All,Unknown risk
912,2014,TOTAL,366,100,305,83.3,61,16.7,140,12587,115,Queens,Male,All,All,All,All,All
913,2014,Black,93,25.4,77,25.2,16,26.2,48,4231,52,Queens,Male,All,Black,All,All,All
914,2014,Latino/Hispanic,165,45.1,133,43.6,32,52.5,65,5242,33,Queens,Male,All,Latino/Hispanic,All,All,All
915,2014,White,60,16.4,55,18,5,8.2,13,2356,27,Queens,Male,All,White,All,All,All
916,2014,Asian/Pacific Islander,42,11.5,34,11.1,8,13.1,14,652,3,Queens,Male,All,Asian/Pacific Islander,All,All,All
917,2014,Native American,2,0.5,2,0.7,0,0,0,48,0,Queens,Male,All,Native American,All,All,All
918,2014,Multiracial,4,1.1,4,1.3,0,0,0,29,0,Queens,Male,All,Multiracial,All,All,All
919,2014,Unknown race,0,0,0,0,0,0,0,29,0,Queens,Male,All,Unknown race,All,All,All
920,2014,0-12,0,0,0,0,0,0,1,13,0,Queens,Male,All,All,All,0-12,All
921,2014,13-19,13,3.6,13,4.3,0,0,1,55,0,Queens,Male,All,All,All,13-19,All
922,2014,20-29,123,33.6,111,36.4,12,19.7,23,1052,5,Queens,Male,All,All,All,20-29,All
923,2014,30-39,120,32.8,99,32.5,21,34.4,42,2044,6,Queens,Male,All,All,All,30-39,All
924,2014,40-49,67,18.3,50,16.4,17,27.9,42,3414,23,Queens,Male,All,All,All,40-49,All
925,2014,50-59,33,9,25,8.2,8,13.1,25,3993,33,Queens,Male,All,All,All,50-59,All
926,2014,60+,10,2.7,7,2.3,3,4.9,6,2016,48,Queens,Male,All,All,All,60+,All
927,2014,Male who have sex with men (MSM),301,82.2,255,83.6,46,75.4,88,6551,48,Queens,Male,All,All,All,All,Male who have sex with men (MSM)
928,2014,Injection drug use history (IDU),2,0.5,1,0.3,1,1.6,3,1538,25,Queens,Male,All,All,All,All,Injection drug use history (IDU)
929,2014,MSM-IDU,3,0.8,3,1,0,0,1,376,3,Queens,Male,All,All,All,All,MSM-IDU
930,2014,Heterosexual contact,20,5.5,14,4.6,6,9.8,18,1140,14,Queens,Male,All,All,All,All,Heterosexual contact
931,2014,Transgender people with sexual contact,0,0,0,0,0,0,0,0,0,Queens,Male,All,All,All,All,Transgender people with sexual contact
932,2014,Perinatal,0,0,0,0,0,0,2,182,3,Queens,Male,All,All,All,All,Perinatal
933,2014,Other risk,0,0,0,0,0,0,0,22,0,Queens,Male,All,All,All,All,Other risk
934,2014,Unknown risk,40,10.9,32,10.5,8,13.1,28,2778,22,Queens,Male,All,All,All,All,Unknown risk
935,2014,TOTAL,83,100,69,83.1,14,16.9,48,4856,50,Queens,Female,All,All,All,All,All
936,2014,Black,45,54.2,37,53.6,8,57.1,32,2764,23,Queens,Female,All,Black,All,All,All
937,2014,Latino/Hispanic,24,28.9,19,27.5,5,35.7,12,1446,23,Queens,Female,All,Latino/Hispanic,All,All,All
938,2014,White,8,9.6,7,10.1,1,7.1,4,436,3,Queens,Female,All,White,All,All,All
939,2014,Asian/Pacific Islander,4,4.8,4,5.8,0,0,0,171,1,Queens,Female,All,Asian/Pacific Islander,All,All,All
940,2014,Native American,0,0,0,0,0,0,0,11,0,Queens,Female,All,Native American,All,All,All
941,2014,Multiracial,2,2.4,2,2.9,0,0,0,14,0,Queens,Female,All,Multiracial,All,All,All
942,2014,Unknown race,0,0,0,0,0,0,0,14,0,Queens,Female,All,Unknown race,All,All,All
943,2014,0-12,0,0,0,0,0,0,0,10,0,Queens,Female,All,All,All,0-12,All
944,2014,13-19,4,4.8,4,5.8,0,0,0,51,0,Queens,Female,All,All,All,13-19,All
945,2014,20-29,18,21.7,17,24.6,1,7.1,7,347,1,Queens,Female,All,All,All,20-29,All
946,2014,30-39,26,31.3,24,34.8,2,14.3,11,638,5,Queens,Female,All,All,All,30-39,All
947,2014,40-49,14,16.9,10,14.5,4,28.6,14,1383,9,Queens,Female,All,All,All,40-49,All
948,2014,50-59,11,13.3,6,8.7,5,35.7,12,1641,18,Queens,Female,All,All,All,50-59,All
949,2014,60+,10,12,8,11.6,2,14.3,4,786,17,Queens,Female,All,All,All,60+,All
950,2014,Injection drug use history (IDU),1,1.2,1,1.4,0,0,3,707,10,Queens,Female,All,All,All,All,Injection drug use history (IDU)
951,2014,Heterosexual contact,55,66.3,45,65.2,10,71.4,30,2721,25,Queens,Female,All,All,All,All,Heterosexual contact
952,2014,Transgender people with sexual contact,10,12,9,13,1,7.1,3,196,2,Queens,Female,All,All,All,All,Transgender people with sexual contact
953,2014,Perinatal,0,0,0,0,0,0,2,172,0,Queens,Female,All,All,All,All,Perinatal
954,2014,Other risk,0,0,0,0,0,0,0,18,1,Queens,Female,All,All,All,All,Other risk
955,2014,Unknown risk,17,20.5,14,20.3,3,21.4,10,1042,12,Queens,Female,All,All,All,All,Unknown risk
956,2014,TOTAL,42,100,33,78.6,9,21.4,26,1474,35,Staten Island,Male,All,All,All,All,All
957,2014,Black,13,31,12,36.4,1,11.1,8,514,12,Staten Island,Male,All,Black,All,All,All
958,2014,Latino/Hispanic,15,35.7,13,39.4,2,22.2,9,427,11,Staten Island,Male,All,Latino/Hispanic,All,All,All
